  --------------------------------------------- |   --------------------------------------------- |   --------------------------------------------- | 
CentralityType = 0-10%                          | CentralityType = 10-30%                         | CentralityType = 30-50%                         | 
	ParamType = Lambda                      | 	ParamType = Lambda                       | 	ParamType = Lambda                        | 
		Average = 0.600001              | 		Average = 0.600001               | 		Average = 0.600001                | 
		Error   = 0.000001              | 		Error   = 0.000001               | 		Error   = 0.000001                | 
			%Error = 0.000245%      | 			%Error = 0.000245%       | 			%Error = 0.000245%        | 
                                                |                                                 |                                                 | 
	ParamType = Radius                      | 	ParamType = Radius                       | 	ParamType = Radius                        | 
		Average = 2.881261              | 		Average = 2.251875               | 		Average = 1.630916                | 
		Error   = 0.088868              | 		Error   = 0.072480               | 		Error   = 0.058445                | 
			%Error = 3.084347%      | 			%Error = 3.218669%       | 			%Error = 3.583554%        | 
                                                |                                                 |                                                 | 
	ParamType = Ref0                        | 	ParamType = Ref0                         | 	ParamType = Ref0                          | 
		Average = -0.250275             | 		Average = -0.250275              | 		Average = -0.250275               | 
		Error   = 0.013746              | 		Error   = 0.013746               | 		Error   = 0.013746                | 
			%Error = 5.492509%      | 			%Error = 5.492509%       | 			%Error = 5.492509%        | 
                                                |                                                 |                                                 | 
	ParamType = Imf0                        | 	ParamType = Imf0                         | 	ParamType = Imf0                          | 
		Average = 0.159096              | 		Average = 0.159096               | 		Average = 0.159096                | 
		Error   = 0.013388              | 		Error   = 0.013388               | 		Error   = 0.013388                | 
			%Error = 8.414825%      | 			%Error = 8.414825%       | 			%Error = 8.414825%        | 
                                                |                                                 |                                                 | 
	ParamType = d0                          | 	ParamType = d0                           | 	ParamType = d0                            | 
		Average = 2.555887              | 		Average = 2.555887               | 		Average = 2.555887                | 
		Error   = 0.156422              | 		Error   = 0.156422               | 		Error   = 0.156422                | 
			%Error = 6.120063%      | 			%Error = 6.120063%       | 			%Error = 6.120063%        | 
                                                |                                                 |                                                 | 
  --------------------------------------------- |   --------------------------------------------- |   --------------------------------------------- | 
AnalysisType = LamKchP                          | AnalysisType = LamKchP                          | AnalysisType = LamKchP                          | 
CentralityType = 0-10%                          | CentralityType = 10-30%                         | CentralityType = 30-50%                         | 
	ParamType = Lambda                      | 	ParamType = Lambda                       | 	ParamType = Lambda                        | 
		Average = 1.017138              | 		Average = 1.151779               | 		Average = 0.989443                | 
		Error   = 0.120635              | 		Error   = 0.113542               | 		Error   = 0.062086                | 
			%Error = 11.860280%     | 			%Error = 9.857972%       | 			%Error = 6.274883%        | 
                                                |                                                 |                                                 | 
	ParamType = Radius                      | 	ParamType = Radius                       | 	ParamType = Radius                        | 
		Average = 5.128766              | 		Average = 4.756061               | 		Average = 3.502456                | 
		Error   = 0.317297              | 		Error   = 0.268248               | 		Error   = 0.062992                | 
			%Error = 6.186608%      | 			%Error = 5.640136%       | 			%Error = 1.798521%        | 
                                                |                                                 |                                                 | 
	ParamType = Ref0                        | 	ParamType = Ref0                         | 	ParamType = Ref0                          | 
		Average = -1.503586             | 		Average = -1.503586              | 		Average = -1.503586               | 
		Error   = 0.054029              | 		Error   = 0.054029               | 		Error   = 0.054029                | 
			%Error = 3.593367%      | 			%Error = 3.593367%       | 			%Error = 3.593367%        | 
                                                |                                                 |                                                 | 
	ParamType = Imf0                        | 	ParamType = Imf0                         | 	ParamType = Imf0                          | 
		Average = 0.664816              | 		Average = 0.664816               | 		Average = 0.664816                | 
		Error   = 0.049493              | 		Error   = 0.049493               | 		Error   = 0.049493                | 
			%Error = 7.444587%      | 			%Error = 7.444587%       | 			%Error = 7.444587%        | 
                                                |                                                 |                                                 | 
	ParamType = d0                          | 	ParamType = d0                           | 	ParamType = d0                            | 
		Average = 1.121088              | 		Average = 1.121088               | 		Average = 1.121088                | 
		Error   = 0.106411              | 		Error   = 0.106411               | 		Error   = 0.106411                | 
			%Error = 9.491788%      | 			%Error = 9.491788%       | 			%Error = 9.491788%        | 
                                                |                                                 |                                                 | 
  --------------------------------------------- |   --------------------------------------------- |   --------------------------------------------- | 
AnalysisType = ALamKchM                         | AnalysisType = ALamKchM                         | AnalysisType = ALamKchM                         | 
CentralityType = 0-10%                          | CentralityType = 10-30%                         | CentralityType = 30-50%                         | 
	ParamType = Lambda                      | 	ParamType = Lambda                       | 	ParamType = Lambda                        | 
		Average = 0.997535              | 		Average = 0.988919               | 		Average = 0.942783                | 
		Error   = 0.123335              | 		Error   = 0.104083               | 		Error   = 0.027229                | 
			%Error = 12.363958%     | 			%Error = 10.524977%      | 			%Error = 2.888195%        | 
                                                |                                                 |                                                 | 
	ParamType = Radius                      | 	ParamType = Radius                       | 	ParamType = Radius                        | 
		Average = 5.128766              | 		Average = 4.756061               | 		Average = 3.502456                | 
		Error   = 0.317297              | 		Error   = 0.268248               | 		Error   = 0.062992                | 
			%Error = 6.186608%      | 			%Error = 5.640136%       | 			%Error = 1.798521%        | 
                                                |                                                 |                                                 | 
	ParamType = Ref0                        | 	ParamType = Ref0                         | 	ParamType = Ref0                          | 
		Average = -1.503586             | 		Average = -1.503586              | 		Average = -1.503586               | 
		Error   = 0.054029              | 		Error   = 0.054029               | 		Error   = 0.054029                | 
			%Error = 3.593367%      | 			%Error = 3.593367%       | 			%Error = 3.593367%        | 
                                                |                                                 |                                                 | 
	ParamType = Imf0                        | 	ParamType = Imf0                         | 	ParamType = Imf0                          | 
		Average = 0.664816              | 		Average = 0.664816               | 		Average = 0.664816                | 
		Error   = 0.049493              | 		Error   = 0.049493               | 		Error   = 0.049493                | 
			%Error = 7.444587%      | 			%Error = 7.444587%       | 			%Error = 7.444587%        | 
                                                |                                                 |                                                 | 
	ParamType = d0                          | 	ParamType = d0                           | 	ParamType = d0                            | 
		Average = 1.121088              | 		Average = 1.121088               | 		Average = 1.121088                | 
		Error   = 0.106411              | 		Error   = 0.106411               | 		Error   = 0.106411                | 
			%Error = 9.491788%      | 			%Error = 9.491788%       | 			%Error = 9.491788%        | 
                                                |                                                 |                                                 | 
  --------------------------------------------- |   --------------------------------------------- |   --------------------------------------------- | 
AnalysisType = LamKchM                          | AnalysisType = LamKchM                          | AnalysisType = LamKchM                          | 
CentralityType = 0-10%                          | CentralityType = 10-30%                         | CentralityType = 30-50%                         | 
	ParamType = Lambda                      | 	ParamType = Lambda                       | 	ParamType = Lambda                        | 
		Average = 1.490452              | 		Average = 1.110370               | 		Average = 1.034300                | 
		Error   = 0.246177              | 		Error   = 0.172484               | 		Error   = 0.243376                | 
			%Error = 16.516944%     | 			%Error = 15.533958%      | 			%Error = 23.530557%       | 
                                                |                                                 |                                                 | 
	ParamType = Radius                      | 	ParamType = Radius                       | 	ParamType = Radius                        | 
		Average = 6.115789              | 		Average = 4.679330               | 		Average = 2.756462                | 
		Error   = 0.587093              | 		Error   = 0.409718               | 		Error   = 0.339543                | 
			%Error = 9.599632%      | 			%Error = 8.755906%       | 			%Error = 12.318076%       | 
                                                |                                                 |                                                 | 
	ParamType = Ref0                        | 	ParamType = Ref0                         | 	ParamType = Ref0                          | 
		Average = 0.439714              | 		Average = 0.439714               | 		Average = 0.439714                | 
		Error   = 0.077882              | 		Error   = 0.077882               | 		Error   = 0.077882                | 
			%Error = 17.711986%     | 			%Error = 17.711986%      | 			%Error = 17.711986%       | 
                                                |                                                 |                                                 | 
	ParamType = Imf0                        | 	ParamType = Imf0                         | 	ParamType = Imf0                          | 
		Average = 0.533149              | 		Average = 0.533149               | 		Average = 0.533149                | 
		Error   = 0.063511              | 		Error   = 0.063511               | 		Error   = 0.063511                | 
			%Error = 11.912481%     | 			%Error = 11.912481%      | 			%Error = 11.912481%       | 
                                                |                                                 |                                                 | 
	ParamType = d0                          | 	ParamType = d0                           | 	ParamType = d0                            | 
		Average = -4.852959             | 		Average = -4.852959              | 		Average = -4.852959               | 
		Error   = 0.672519              | 		Error   = 0.672519               | 		Error   = 0.672519                | 
			%Error = 13.857920%     | 			%Error = 13.857920%      | 			%Error = 13.857920%       | 
                                                |                                                 |                                                 | 
  --------------------------------------------- |   --------------------------------------------- |   --------------------------------------------- | 
AnalysisType = ALamKchP                         | AnalysisType = ALamKchP                         | AnalysisType = ALamKchP                         | 
CentralityType = 0-10%                          | CentralityType = 10-30%                         | CentralityType = 30-50%                         | 
	ParamType = Lambda                      | 	ParamType = Lambda                       | 	ParamType = Lambda                        | 
		Average = 1.454274              | 		Average = 1.335945               | 		Average = 0.782056                | 
		Error   = 0.248213              | 		Error   = 0.202114               | 		Error   = 0.142500                | 
			%Error = 17.067832%     | 			%Error = 15.128949%      | 			%Error = 18.221138%       | 
                                                |                                                 |                                                 | 
	ParamType = Radius                      | 	ParamType = Radius                       | 	ParamType = Radius                        | 
		Average = 6.115789              | 		Average = 4.679330               | 		Average = 2.756462                | 
		Error   = 0.587093              | 		Error   = 0.409718               | 		Error   = 0.339543                | 
			%Error = 9.599632%      | 			%Error = 8.755906%       | 			%Error = 12.318076%       | 
                                                |                                                 |                                                 | 
	ParamType = Ref0                        | 	ParamType = Ref0                         | 	ParamType = Ref0                          | 
		Average = 0.439714              | 		Average = 0.439714               | 		Average = 0.439714                | 
		Error   = 0.077882              | 		Error   = 0.077882               | 		Error   = 0.077882                | 
			%Error = 17.711986%     | 			%Error = 17.711986%      | 			%Error = 17.711986%       | 
                                                |                                                 |                                                 | 
	ParamType = Imf0                        | 	ParamType = Imf0                         | 	ParamType = Imf0                          | 
		Average = 0.533149              | 		Average = 0.533149               | 		Average = 0.533149                | 
		Error   = 0.063511              | 		Error   = 0.063511               | 		Error   = 0.063511                | 
			%Error = 11.912481%     | 			%Error = 11.912481%      | 			%Error = 11.912481%       | 
                                                |                                                 |                                                 | 
	ParamType = d0                          | 	ParamType = d0                           | 	ParamType = d0                            | 
		Average = -4.852959             | 		Average = -4.852959              | 		Average = -4.852959               | 
		Error   = 0.672519              | 		Error   = 0.672519               | 		Error   = 0.672519                | 
			%Error = 13.857920%     | 			%Error = 13.857920%      | 			%Error = 13.857920%       | 
                                                |                                                 |                                                 | 
