                      minAvgSepTrackPos = 7.500000 |                       minAvgSepTrackPos = 8.000000 |                       minAvgSepTrackPos = 8.500000 | 
         Lambda: 1.210713 +- 0.341502 (2.873144%)  |          Lambda: 1.176899 +- 0.334631 (0.000000%)  |         Lambda: 1.160612 +- 0.339656 (-1.383891%)  | 
         Radius: 3.383268 +- 0.505186 (0.530783%)  |          Radius: 3.365405 +- 0.513352 (0.000000%)  |          Radius: 3.366917 +- 0.528181 (0.044928%)  | 
         Ref0: -1.059704 +- 0.144729 (-3.405541%)  |          Ref0: -1.097065 +- 0.155637 (-0.000000%)  |           Ref0: -1.114466 +- 0.160556 (1.586141%)  | 
          Imf0: 0.588115 +- 0.334874 (-0.628889%)  |            Imf0: 0.591837 +- 0.367838 (0.000000%)  |            Imf0: 0.611367 +- 0.384343 (3.299895%)  | 
                 d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  | 
                                                   |                                                    |                                                    | 
                    ______________________________ |                     ______________________________ |                     ______________________________ | 
                           AnalysisType = ALamKchM |                            AnalysisType = ALamKchM |                            AnalysisType = ALamKchM | 
                           CentralityType = 30-50% |                            CentralityType = 30-50% |                            CentralityType = 30-50% | 
                                                   |                                                    |                                                    | 
         Lambda: 1.128734 +- 0.322404 (2.583552%)  |          Lambda: 1.100307 +- 0.316130 (0.000000%)  |         Lambda: 1.074372 +- 0.317264 (-2.357069%)  | 
         Radius: 3.383268 +- 0.505186 (0.530783%)  |          Radius: 3.365405 +- 0.513352 (0.000000%)  |          Radius: 3.366917 +- 0.528181 (0.044928%)  | 
         Ref0: -1.059704 +- 0.144729 (-3.405541%)  |          Ref0: -1.097065 +- 0.155637 (-0.000000%)  |           Ref0: -1.114466 +- 0.160556 (1.586141%)  | 
          Imf0: 0.588115 +- 0.334874 (-0.628889%)  |            Imf0: 0.591837 +- 0.367838 (0.000000%)  |            Imf0: 0.611367 +- 0.384343 (3.299895%)  | 
                 d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  | 
                                                   |                                                    |                                                    | 
                    ****************************** |                     ****************************** |                     ****************************** | 
       Chi2 = 400.469  NDF = 337  Chi2/NDF = 1.188 |        Chi2 = 407.104  NDF = 337  Chi2/NDF = 1.208 |        Chi2 = 409.315  NDF = 337  Chi2/NDF = 1.215 | 
                                                   |                                                    |                                                    | 
