                      minAvgSepTrackPos = 7.500000 |                       minAvgSepTrackPos = 8.000000 |                       minAvgSepTrackPos = 8.500000 | 
         Lambda: 1.092664 +- 1.083005 (0.438277%)  |          Lambda: 1.087896 +- 1.028860 (0.000000%)  |         Lambda: 1.084721 +- 1.085924 (-0.291848%)  | 
         Radius: 2.447240 +- 0.684527 (0.208546%)  |          Radius: 2.442147 +- 0.692575 (0.000000%)  |          Radius: 2.449143 +- 0.706658 (0.286469%)  | 
           Ref0: 0.292604 +- 0.182079 (0.999279%)  |            Ref0: 0.289709 +- 0.174373 (0.000000%)  |            Ref0: 0.293307 +- 0.181305 (1.241936%)  | 
           Imf0: 0.465158 +- 0.274362 (0.326544%)  |            Imf0: 0.463644 +- 0.241431 (0.000000%)  |            Imf0: 0.466037 +- 0.267293 (0.516129%)  | 
                 d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  | 
                                                   |                                                    |                                                    | 
                    ______________________________ |                     ______________________________ |                     ______________________________ | 
                           AnalysisType = ALamKchP |                            AnalysisType = ALamKchP |                            AnalysisType = ALamKchP | 
                           CentralityType = 30-50% |                            CentralityType = 30-50% |                            CentralityType = 30-50% | 
                                                   |                                                    |                                                    | 
         Lambda: 0.833107 +- 0.546622 (0.796102%)  |          Lambda: 0.826527 +- 0.514381 (0.000000%)  |         Lambda: 0.825745 +- 0.544400 (-0.094613%)  | 
         Radius: 2.447240 +- 0.684527 (0.208546%)  |          Radius: 2.442147 +- 0.692575 (0.000000%)  |          Radius: 2.449143 +- 0.706658 (0.286469%)  | 
           Ref0: 0.292604 +- 0.182079 (0.999279%)  |            Ref0: 0.289709 +- 0.174373 (0.000000%)  |            Ref0: 0.293307 +- 0.181305 (1.241936%)  | 
           Imf0: 0.465158 +- 0.274362 (0.326544%)  |            Imf0: 0.463644 +- 0.241431 (0.000000%)  |            Imf0: 0.466037 +- 0.267293 (0.516129%)  | 
                 d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  | 
                                                   |                                                    |                                                    | 
