                      minAvgSepTrackPos = 7.000000 |                       minAvgSepTrackPos = 8.000000 |                       minAvgSepTrackPos = 9.000000 | 
        Lambda: 1.022575 +- 0.545038 (23.198245%)  |          Lambda: 0.830024 +- 0.405687 (0.000000%)  |          Lambda: 0.873785 +- 0.489581 (5.272257%)  | 
         Radius: 4.376767 +- 1.232610 (6.976265%)  |          Radius: 4.091344 +- 1.066668 (0.000000%)  |          Radius: 4.446377 +- 1.383340 (8.677662%)  | 
        Ref0: -0.459063 +- 0.142744 (-15.863046%)  |          Ref0: -0.545614 +- 0.159683 (-0.000000%)  |          Ref0: -0.534827 +- 0.193798 (-1.977039%)  | 
          Imf0: 0.424060 +- 0.233830 (-4.647549%)  |            Imf0: 0.444729 +- 0.285158 (0.000000%)  |           Imf0: 0.569378 +- 0.285456 (28.028080%)  | 
                 d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  | 
                                                   |                                                    |                                                    | 
                    ______________________________ |                     ______________________________ |                     ______________________________ | 
                           AnalysisType = ALamKchM |                            AnalysisType = ALamKchM |                            AnalysisType = ALamKchM | 
                           CentralityType = 30-50% |                            CentralityType = 30-50% |                            CentralityType = 30-50% | 
                                                   |                                                    |                                                    | 
        Lambda: 0.957527 +- 0.512227 (23.042080%)  |          Lambda: 0.778211 +- 0.383760 (0.000000%)  |          Lambda: 0.811114 +- 0.455256 (4.228031%)  | 
         Radius: 4.376767 +- 1.232610 (6.976265%)  |          Radius: 4.091344 +- 1.066668 (0.000000%)  |          Radius: 4.446377 +- 1.383340 (8.677662%)  | 
        Ref0: -0.459063 +- 0.142744 (-15.863046%)  |          Ref0: -0.545614 +- 0.159683 (-0.000000%)  |          Ref0: -0.534827 +- 0.193798 (-1.977039%)  | 
          Imf0: 0.424060 +- 0.233830 (-4.647549%)  |            Imf0: 0.444729 +- 0.285158 (0.000000%)  |           Imf0: 0.569378 +- 0.285456 (28.028080%)  | 
                 d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  |                  d0: 0.000000 +- 0.000000 (-nan%)  | 
                                                   |                                                    |                                                    | 
                    ****************************** |                     ****************************** |                     ****************************** | 
       Chi2 = 424.155  NDF = 337  Chi2/NDF = 1.259 |        Chi2 = 439.839  NDF = 337  Chi2/NDF = 1.305 |        Chi2 = 440.567  NDF = 337  Chi2/NDF = 1.307 | 
                                                   |                                                    |                                                    | 
